Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,CostPerVisit,CostPerClick,EmailEngagementRate,CustomerValue,IncomeToAdSpend,SiteEngagementScore,SocialAmplification,CTR_x_PagesPerVisit
18,Male,31023,Social Media,Awareness,5784.139899780435,0.2850131827996248,0.0979896202513854,25,5.553875639253354,2.1404501678292043,74,8,9,5,4747,222.46691922232444,578.4139899780436,1.0,23735,5.362532373880435,11.887794044142371,2.8461538461538463,1.5829277728168991
39,Female,78639,SEO,Retention,8481.732354546799,0.1902550756884068,0.0777970955089693,25,2.0953073477968283,7.250029917246676,60,7,1,2,3543,326.22047517487687,4240.866177273399,0.125,7086,9.270479924767283,15.19104095735379,2.3076923076923075,0.3986428580455605
52,Female,102627,SEO,Awareness,2478.3634079704025,0.277244068644351,0.186997435901779,18,5.8390965181741805,10.520591198673843,87,1,3,9,4066,130.44017936686328,619.5908519926006,1.5,36594,41.392479888218595,61.430747437310366,4.578947368421052,1.6188548759056736
58,Male,117393,SEO,Conversion,9935.375534950525,0.0176001184268045,0.1202032778496219,34,9.706490800839177,5.742376095184727,69,16,3,7,51,283.86787242715786,2483.843883737631,0.17647058823529413,357,11.814468926529408,55.73832074286935,1.9714285714285715,0.17083538760345796
23,Female,31440,Referral,Awareness,515.3502557772267,0.1243419870633541,0.1517895648815767,25,4.965191245439012,11.76354706619113,33,7,6,2,1016,19.82116368373949,73.62146511103239,0.75,2032,60.88890176431794,58.408260908361974,1.2692307692307692,0.6173817456074567
54,Male,30768,Social Media,Consideration,2925.2417513704168,0.1511203530010646,0.1721917925707782,28,4.276471224380451,6.709111443105649,91,13,3,4,483,100.87040521966955,731.3104378426042,0.21428571428571427,1932,10.514510629749145,28.69132202760291,3.1379310344827585,0.6462618410272687
33,Male,91657,SEO,Consideration,4812.23164542387,0.0469170684784002,0.1984248662789594,49,1.3939450064725154,13.59487286769949,20,7,2,6,1294,96.2446329084774,1604.07721514129,0.25,7764,19.042715321449766,18.95050514755839,0.4,0.06539981332379502
30,Male,66205,SEO,Conversion,8781.79130634472,0.0141082156790191,0.1972461048189446,20,7.748640859142458,7.335137075706744,74,4,7,5,3391,418.18053839736757,1097.72391329309,1.4,16955,7.538036336144441,56.837342852232,3.5238095238095237,0.10931949646004165
45,Female,62083,Social Media,Consideration,4900.989553448046,0.160665781056444,0.149354395289827,18,6.530717612101414,8.6185429661984,17,11,6,8,2152,257.9468186025287,700.1413647782922,0.5,17216,12.664857671173737,56.28527034000465,0.8947368421052632,1.0492628460073485
41,Female,137431,Email,Consideration,8814.376453375004,0.2818724682114732,0.0309648408606094,23,6.611086781140298,13.14821575396171,26,0,1,3,4290,367.2656855572918,4407.188226687502,1.0,12870,15.589918448392975,86.92399536659687,1.0833333333333333,1.8634833485602593
27,Female,46865,Social Media,Retention,6271.87187903643,0.0204661054887542,0.1368593135109296,1,4.126201412104586,12.325135579517465,87,15,5,1,2147,3135.935939518215,1045.311979839405,0.3125,2147,7.4710596523771,50.85599183258544,43.5,0.084447273367979
57,Female,109640,Email,Conversion,8705.253568445376,0.2676004741716863,0.1977952873133595,26,9.885321709046153,12.345890110127725,8,1,8,0,1274,322.41679883131025,967.2503964939307,4.0,0,12.59324681254118,122.04309552314379,0.2962962962962963,2.645316776680415
65,Female,88861,PPC,Awareness,2143.90355992279,0.2443908548536312,0.0581905208805263,48,9.207354985985027,9.707165240715426,27,0,2,3,4187,43.75313387597531,714.6345199742633,2.0,12561,41.428902287429054,89.37731627888172,0.5510204081632653,2.2501933559657243
40,Female,76884,Referral,Conversion,130.0408362389363,0.2235031375074747,0.144971275456073,10,8.704340890326813,14.01152486693689,39,14,7,4,2084,11.821894203539664,16.255104529867037,0.4666666666666667,8336,586.7178675494089,121.96108883510973,3.5454545454545454,1.9454474989226485
62,Male,79556,SEO,Consideration,5149.299067152221,0.0114374116391715,0.0964732462540386,49,6.093421219409184,13.006942653085089,11,1,7,7,2748,102.98598134304443,643.6623833940276,3.5,19236,15.44686997059945,79.25678036194708,0.22,0.06969296677724521
21,Female,108636,Email,Awareness,8895.104733715523,0.1362149294851684,0.1601538338122035,30,4.784852305949919,14.6801277708446,95,3,7,7,3180,286.9388623779201,1111.8880917144404,1.75,22260,12.211636806419136,70.24224321596522,3.064516129032258,0.6517683194519135
24,Female,52171,PPC,Consideration,9897.856699807871,0.2572148322756453,0.0690198147802504,32,7.639700957317238,12.102211044129174,4,8,9,7,2979,299.9350515093294,989.7856699807871,1.0,20853,5.270406632011614,92.4572732994889,0.12121212121212122,1.96504440037244
40,Female,131073,PPC,Consideration,3182.130146457333,0.2761311294561775,0.1109425416484389,24,4.176069500259771,11.95535616481097,58,0,7,6,864,127.28520585829332,397.7662683071666,7.0,5184,41.177392682444285,49.92639824460973,2.32,1.1531427877942255
31,Female,31447,SEO,Awareness,3742.430739886969,0.272917768380234,0.1986339025825394,30,7.923728049019699,3.1445108998075826,84,12,1,6,1842,120.72357225441836,1871.2153699434846,0.07692307692307693,11052,8.400582830323588,24.916249217253515,2.7096774193548385,2.1625261763903216
52,Female,100562,Email,Retention,5366.656405227703,0.2794543811825136,0.118604872914581,30,3.019026518090397,10.92543086691167,91,0,3,1,688,173.11794855573234,1341.6641013069257,3.0,688,18.734805734223226,32.984165508769685,2.935483870967742,0.8436801873865506
28,Male,104564,Email,Retention,6615.745950581555,0.257799517627451,0.0210487122814487,37,8.868678276215078,11.786943648762914,82,9,4,5,3192,174.09857764688303,1323.149190116311,0.4,15960,15.802934067736079,104.53461108075496,2.1578947368421053,2.286340981601301
52,Female,124765,Social Media,Awareness,6509.658395372774,0.0738626427098326,0.0445161740982749,47,4.763115989655693,4.855600675421635,70,12,0,5,720,135.61788323693278,6509.658395372774,0.0,3600,19.163192479684145,23.127789216483773,1.4583333333333333,0.3518163345294292
56,Male,138177,PPC,Conversion,1504.3697068075107,0.2084667639870783,0.0254701955287091,46,4.449495619805036,9.737017016144923,45,2,7,7,2571,32.007866102287466,188.04621335093884,2.3333333333333335,17997,91.78941184689887,43.32481456330394,0.9574468085106383,0.9275719532354352
60,Female,148523,PPC,Conversion,7463.664656724824,0.206922246761365,0.1604956328815167,22,7.878790052357317,11.151688947113124,7,7,5,8,4746,324.5071589880358,1243.9441094541373,0.625,37968,19.896808072442674,87.86181594349793,0.30434782608695654,1.6302969393948687
30,Female,99304,SEO,Conversion,135.30768352798611,0.0382263056508892,0.094843768898561,40,1.4245393898785812,1.9961816650499151,0,5,5,9,1424,3.3001874031216127,22.551280587997685,0.8333333333333334,12816,728.5282636294771,2.8436394112170165,0.0,0.05445487812922986
27,Female,31913,Social Media,Conversion,9853.176377410202,0.2327223602063408,0.1615029866581782,0,6.792601299212649,6.590633210104781,46,4,6,8,464,9853.176377410202,1407.5966253443146,1.2,3712,3.238525349836201,44.76754370559176,46.0,1.5807902062934245
40,Female,122880,Social Media,Conversion,2523.701637894122,0.0110121306970522,0.1077142247943946,21,2.935153338776021,7.897171446108823,5,12,9,4,910,114.71371081336919,252.3701637894122,0.6923076923076923,3640,48.67109766780022,23.17940913693297,0.22727272727272727,0.03232229218249068
68,Female,63998,SEO,Consideration,8664.695961659305,0.2490723706064662,0.14708444454896,8,5.996732027726226,6.609894257794741,13,8,0,0,3343,962.7439957399228,8664.695961659305,0.0,0,7.3852117917769275,39.637764595601396,1.4444444444444444,1.493620262037492
40,Male,124014,PPC,Awareness,687.30948068925,0.2972960335694844,0.1329181829636446,33,2.605036353392141,0.8308611913593309,65,8,2,3,3296,20.214984726154412,229.10316022975,0.2222222222222222,9888,180.17186088417168,2.1644236081137613,1.911764705882353,0.7744669751677973
49,Male,131641,PPC,Retention,4127.479905107748,0.1281345025682538,0.0154773836795114,25,5.206589889513079,13.058880767847636,71,12,4,8,225,158.74922711952877,825.4959810215496,0.3076923076923077,1800,31.886070182183516,67.99223657423231,2.730769230769231,0.6671438055696579
59,Male,129371,Email,Consideration,1476.0592529510905,0.1697123222448653,0.1840173376980228,44,9.697474499032891,12.029109534665295,3,6,5,9,1977,32.801316732246455,246.00987549184842,0.7142857142857143,17793,87.5868721864226,116.65198295849011,0.06666666666666667,1.6457809171412336
39,Male,83411,Social Media,Awareness,400.7013998385479,0.0791516937169803,0.1966762306508942,40,7.76885940026715,7.9143986610639505,6,15,9,5,1365,9.773204874110924,40.07013998385479,0.5625,6825,207.64428511706606,61.48585043546842,0.14634146341463414,0.6149183797802288
69,Female,52357,PPC,Consideration,8858.539598987587,0.1265228874921455,0.1330567673720187,38,7.755905035003526,7.813827058913992,2,7,0,9,3063,227.1420409996817,8858.539598987587,0.0,27567,5.909675036159106,60.60330062887782,0.05128205128205128,0.9812995001435159
55,Female,71714,SEO,Conversion,1106.4178036494654,0.2419843766004402,0.1334018054757563,25,4.57003560824086,4.5693764891839495,48,15,8,6,4015,42.554530909594824,122.93531151660727,0.5,24090,64.75785359750263,20.882213263029257,1.8461538461538463,1.105877217701978
26,Female,106483,Referral,Retention,7115.408310317894,0.2370651564075693,0.1492752662710261,15,5.054973245444014,2.71428741673485,72,19,3,6,3161,444.71301939486835,1778.8520775794734,0.15,18966,14.963025638314358,13.720650272040013,4.5,1.1983580230672635
54,Female,28262,Referral,Consideration,1917.0630652799296,0.1021623249904358,0.0657711202373302,43,7.945707634972981,7.939385444914072,33,12,0,8,465,43.569615119998396,1917.0630652799296,0.0,3720,14.734656285076493,63.08403554664711,0.75,0.8117519656830968
64,Female,129054,SEO,Conversion,211.38017124473012,0.2928743408830353,0.0272468088709865,35,8.817622326391868,3.947335396000896,12,14,8,5,4532,5.871671423464726,23.486685693858902,0.5333333333333333,22660,607.6555981833557,34.80611271753438,0.3333333333333333,2.5824553269975548
19,Female,101618,Referral,Retention,7851.061573758755,0.1859591475311523,0.0472142663053446,41,7.144870241590944,3.127742336311981,56,14,4,6,3391,186.93003747044654,1570.212314751751,0.26666666666666666,20346,12.941569426760852,22.347313142079607,1.3333333333333333,1.32865397934695
36,Male,97233,Referral,Awareness,9652.95367337459,0.2062751315029756,0.0780993811321631,17,3.6411127865249,3.348996217554985,77,12,2,8,1933,536.2752040763661,3217.651224458197,0.15384615384615385,15464,10.071832048269162,12.194072949762983,4.277777777777778,0.7510710188575896
58,Male,42875,SEO,Awareness,9131.786390098288,0.2080924221986207,0.0656451472164046,24,6.436024847359564,12.411983687732617,84,14,4,0,2315,365.27145560393154,1826.3572780196578,0.26666666666666666,0,4.694624199957728,79.8838354192687,3.36,1.3392879998175597
47,Female,69409,Social Media,Conversion,7256.210115593786,0.2055628013482167,0.0831237808710774,24,1.609617373465609,7.272854204629037,71,14,0,1,4023,290.24840462375147,7256.210115593786,0.0,4023,9.564143643968471,11.7065124824533,2.84,0.3308774563883493
19,Female,117367,PPC,Conversion,9295.19499641032,0.2176981536570984,0.1691328085203423,27,8.418461181999195,6.745104953368137,36,3,3,2,4010,331.97124987179717,2323.79874910258,0.75,8020,12.625273033248623,56.783404218440154,1.2857142857142858,1.832683455955179
43,Male,128867,SEO,Consideration,1231.8754034114042,0.2410445946336712,0.1913689305792152,13,5.888798291567871,6.906062587998187,42,13,0,0,3062,87.99110024367174,1231.8754034114042,0.0,0,104.52556652798899,40.66840956966451,3.0,1.4194629970704329
56,Female,139846,SEO,Awareness,2744.674570385257,0.1939762739765361,0.0630086410250513,19,7.63009490403511,3.0976252448976838,37,16,1,9,793,137.23372851926285,1372.3372851926285,0.058823529411764705,7137,50.933202903349766,23.635174595704324,1.85,1.4800573795720864
62,Male,21403,Social Media,Retention,4161.336561246922,0.2750471745727055,0.0314786809202757,39,7.2905585173275345,4.86830088221492,57,3,3,4,3074,104.03341403117307,1040.3341403117306,0.75,12296,5.142063762760272,35.49263246174514,1.425,2.0052475212479113
65,Male,106151,Email,Retention,3182.094525548551,0.272667260442994,0.0971130287738056,11,3.154675084017355,4.699346351378311,0,10,1,5,4046,265.17454379571257,1591.0472627742754,0.09090909090909091,20230,33.34836560711521,14.824910845861023,0.0,0.8601766127467841
26,Male,89253,SEO,Consideration,9046.869834938658,0.0989366881627632,0.0543602766929155,2,3.4028087016215043,11.338842326443809,57,11,4,3,3934,3015.6232783128858,1809.3739669877316,0.3333333333333333,11802,9.864531832160814,38.583911334737216,19.0,0.3366626233898639
62,Male,135855,Social Media,Conversion,7089.92075935827,0.1421577401913854,0.1316558442207063,25,7.007001457674344,1.5106799156349418,26,11,9,0,2664,272.68925997531807,708.992075935827,0.75,0,19.15900693442454,10.58533637093339,1.0,0.9960994927407282
38,Male,108706,SEO,Conversion,8612.351460377784,0.2305300710014975,0.0654839572227692,3,5.479076096664431,5.290824842237628,84,5,1,5,1384,2153.087865094446,4306.175730188892,0.16666666666666666,6920,12.6206390741232,28.98883192474255,21.0,1.263091801586659
59,Female,108909,Referral,Conversion,526.0384147362745,0.0355776095016789,0.1030914164451182,25,9.62518445988462,11.462090430714332,89,10,9,0,374,20.23224672062594,52.60384147362745,0.8181818181818182,0,206.64338111766887,110.32473469150379,3.423076923076923,0.34244105409540315
63,Female,33907,Referral,Consideration,1754.466186254867,0.1839880528860176,0.1392113101354973,17,8.356466812057235,13.732584487012227,30,14,4,6,2674,97.47034368082593,350.89323725097336,0.26666666666666666,16044,19.31509718927575,114.7558865094897,1.6666666666666667,1.5374900577570374
69,Female,80639,PPC,Consideration,1796.4344882448213,0.2407167224315916,0.115101740307705,23,4.493364226955375,9.85794717202556,16,6,0,0,1638,74.85143701020088,1796.4344882448213,0.0,0,44.863387526709396,44.29534717399555,0.6666666666666666,1.0816279094040602
22,Female,93644,Referral,Retention,6048.661431743086,0.156316568694719,0.1094986246919659,37,6.091828717320257,4.486146968126489,35,8,3,2,2824,159.17530083534436,1512.1653579357715,0.3333333333333333,5648,15.479213350459911,27.32883893055215,0.9210526315789473,0.9522537621674538
62,Male,44437,Referral,Retention,4682.1383446398495,0.0604215796556646,0.1914178215512277,43,9.818736345761264,5.946682885694109,61,0,5,0,3031,106.41223510545113,780.3563907733082,5.0,0,9.488722461265954,58.388911386481226,1.3863636363636365,0.5932635602333834
35,Female,59566,PPC,Conversion,7366.479557534418,0.0271148268364851,0.1483853902248258,42,9.370910971678155,8.345238256939497,16,2,5,8,4494,171.31347808219576,1227.746592922403,1.6666666666666667,35952,8.084990197099945,78.20248474322261,0.37209302325581395,0.2540906282971715
48,Female,99214,Referral,Awareness,958.0980749874284,0.1722505449514365,0.0461606219822953,26,4.725046673159392,2.6792485332277933,94,6,6,3,3258,35.48511388842327,136.87115356963264,0.8571428571428571,9774,103.44510388189495,12.659574368495166,3.4814814814814814,0.8138918643726774
46,Female,115668,PPC,Conversion,6390.081497540978,0.1185408106044876,0.1653232237178023,19,1.1510757947672017,0.9774070751551828,66,19,1,8,1168,319.5040748770489,3195.040748770489,0.05,9344,18.098345333963312,1.125069625845338,3.3,0.13644945777890888
51,Male,55515,SEO,Awareness,2627.9606294896366,0.1289451840797632,0.0330630123271151,34,9.222120683378874,6.5907081038397015,4,17,3,0,2020,75.08458941398962,656.9901573724092,0.16666666666666666,0,21.1167102988443,60.78030552253287,0.11428571428571428,1.1891480491240805
61,Female,52162,SEO,Retention,8499.909645881025,0.2593308648314871,0.1169026966824172,0,3.940296751923192,4.3438496933282345,14,13,7,8,707,8499.909645881025,1062.4887057351282,0.5,5656,6.136049219776642,17.1160568374638,14.0,1.021840564368941
26,Female,113318,Email,Awareness,5446.082686379822,0.1762697726506267,0.1743215753634378,27,7.507299455412832,8.42703789415214,72,3,6,6,3576,194.50295308499364,778.0118123399745,1.5,21456,20.803429381262454,63.26429699351165,2.5714285714285716,1.3233099682257936
56,Female,68192,Social Media,Awareness,5127.664046919171,0.1322803927782605,0.068900473647183,26,5.501910134889176,11.516314049065702,54,8,3,2,587,189.91348321922854,1281.9160117297927,0.3333333333333333,1174,13.296250129887817,63.36172498312119,2.0,0.7277948336738325
28,Male,144887,Referral,Consideration,7781.893988287761,0.0364204150188262,0.093683039586497,39,9.04766161237058,6.693311213619701,36,6,9,0,4103,194.54734970719403,778.1893988287761,1.2857142857142858,0,18.616082940103773,60.558814927116515,0.9,0.32951959087243876
62,Female,77429,Referral,Awareness,7909.335038814151,0.0550273749322483,0.1600910012859404,0,4.022981312317757,5.796378940439576,52,11,0,3,3482,7909.335038814151,7909.335038814151,0.0,10446,9.78833382152262,23.318724156500615,52.0,0.22137410101833754
37,Female,122170,Email,Retention,6187.476723770833,0.231860719851052,0.1574425755253206,39,7.953883215368505,5.659908888174307,34,18,5,3,2965,154.68691809427082,1031.2461206284722,0.2631578947368421,8895,19.741530178295314,45.018254306164636,0.85,1.8441930879265416
50,Male,109795,Social Media,Consideration,712.1241409900032,0.2648915498089358,0.0244911065489373,46,8.584322767892981,4.547526413880245,52,9,4,8,2578,15.151577467872409,142.42482819800063,0.4,20624,153.96337564393173,39.03743453226691,1.1063829787234043,2.2739145620473056
25,Female,78204,Email,Retention,1472.165263846529,0.2123375761630948,0.0406390534345876,1,6.7042232356757925,9.67805669572229,63,4,3,4,439,736.0826319232644,368.0413159616322,0.6,1756,53.08569372305477,64.88385257564906,31.5,1.4235585119196983
58,Female,35935,SEO,Consideration,9359.161526844771,0.1163149184626409,0.156632298971107,33,1.47419167836979,9.432640586846963,25,11,6,3,1914,275.26945667190506,1337.0230752635387,0.5,5742,3.8391431490727035,13.905520258182925,0.7352941176470589,0.17147048486788585
18,Female,74820,Email,Consideration,170.56227800334966,0.2406950555739033,0.0441231034659277,13,6.133484969314605,1.6620243519970157,42,15,1,3,837,12.183019857382119,85.28113900167483,0.0625,2511,436.1098539303563,10.194001381608542,3.0,1.4762995055508794
55,Female,74435,SEO,Retention,8666.096068404875,0.1120138671098841,0.0367643379839495,31,9.695501738925463,9.511594872899575,2,4,2,6,2065,270.81550213765235,2888.698689468292,0.4,12390,8.588228330749228,92.21968463015236,0.0625,1.086030643347647
52,Male,42449,Email,Awareness,2813.9143122523305,0.1236152214166059,0.1391377307377908,23,3.540389086510034,6.822402348170085,54,5,3,2,962,117.24642967718044,703.4785780630826,0.5,1924,15.08003274388654,24.153958817241797,2.25,0.43764598082987294
61,Male,65638,Referral,Awareness,4301.472963877028,0.0678093396537597,0.1857255549142351,6,6.614915180198737,12.987433832095885,11,13,9,8,1144,614.4961376967183,430.1472963877028,0.6428571428571429,9152,15.255877387513562,85.91077320775771,1.5714285714285714,0.44855303023490717
41,Male,25351,Referral,Consideration,8185.069257084843,0.1378624655777357,0.1994372117885053,10,4.337940430808658,8.387423391988111,32,8,3,7,94,744.0972051895312,2046.2673142712108,0.3333333333333333,658,3.0968465088490826,36.38414304241552,2.909090909090909,0.5980391633206266
22,Male,144007,Referral,Conversion,2834.937821457509,0.0451824134535525,0.1592627341332369,36,6.908278075217539,13.378248516483668,31,13,2,3,840,76.61994112047321,944.9792738191696,0.14285714285714285,2520,50.7793220677838,92.42066091123569,0.8378378378378378,0.3121326762465907
47,Female,39330,Referral,Consideration,455.884023840576,0.0921424157302246,0.0478162043629245,30,2.1092956138230496,3.474358086430271,31,7,4,3,2687,14.705936252921806,91.1768047681152,0.5,8061,86.08311507456806,7.328448272558014,1.0,0.1943555933468227
52,Female,107914,Social Media,Conversion,277.7393628924666,0.0391121363281487,0.1412662392785499,15,1.8273577808061976,13.162252801441449,7,18,0,5,3674,17.358710180779163,277.7393628924666,0.0,18370,387.15019967105104,24.0521450696522,0.4375,0.07147186664319527
18,Female,54528,Referral,Conversion,1162.1803702702769,0.1114554177270051,0.1064144216622767,2,9.515128628160973,7.735824379639723,7,5,8,3,933,387.39345675675895,129.13115225225297,1.3333333333333333,2799,46.87837019406531,73.60736401713552,2.3333333333333335,1.0605126359778663
38,Male,23436,Referral,Retention,1131.3629178292686,0.2091281659394398,0.1780644090491448,39,2.71478640117345,1.906094345132841,73,13,9,7,1889,28.284072945731715,113.13629178292686,0.6428571428571429,13223,20.696544924772564,5.174639007520249,1.825,0.5677383009947359
50,Male,72540,Email,Conversion,7621.28860713286,0.169847184517628,0.0933337099844546,26,5.2964785302190815,3.3369038848193444,73,6,5,5,1187,282.2699484123282,1270.2147678554768,0.7142857142857143,5935,9.516826735229863,17.673839783350303,2.7037037037037037,0.8995919662157755
69,Female,107732,Referral,Conversion,2639.0301408932787,0.1219162135028465,0.0554395308510885,30,6.056818469084272,7.93769488228554,14,19,2,1,1349,85.13000454494447,879.6767136310929,0.1,1349,40.8071098625972,48.07717696498276,0.45161290322580644,0.7384243736248619
65,Female,132675,Email,Awareness,2601.999920065152,0.0831735321174901,0.1331017911977922,18,3.5989373523715957,1.5019614353837487,72,1,3,3,4129,136.94736421395535,650.499980016288,1.5,12387,50.970036140715365,5.40546511162423,3.789473684210526,0.29933633146631367
45,Female,137734,SEO,Consideration,470.8170472613384,0.0341247977868266,0.0101414198289254,6,8.241239977397715,6.432080135810224,53,6,3,2,874,67.2595781801912,117.7042618153346,0.42857142857142855,1748,291.92247461060776,53.008315953064944,7.571428571428571,0.28123064774140843
37,Female,27021,Referral,Retention,6828.646151230852,0.2917768626115647,0.1621459278123,37,4.8092148990255446,6.231988526439073,41,8,9,7,1121,179.70121450607508,682.8646151230853,1.0,7847,3.956427522256072,29.97097207190704,1.0789473684210527,1.4032176348624663
34,Male,69962,Social Media,Retention,2705.767614339596,0.2591124970983187,0.0610101000535585,23,3.2430157737383736,3.847475737695816,82,7,3,3,3214,112.74031726414984,676.441903584899,0.375,9642,25.847065566088318,12.477424506423217,3.4166666666666665,0.840305915262586
49,Male,70099,Social Media,Awareness,3775.727562843937,0.0185098008837171,0.1753766511653839,4,8.3498421564921,13.710027021730037,79,9,7,2,210,755.1455125687874,471.9659453554921,0.7,420,18.560777507396992,114.47656159268729,15.8,0.15455391572713575
68,Male,106257,PPC,Conversion,8729.580278277313,0.1546459819169603,0.0501851453147485,7,8.05256248318182,12.82516920753969,40,3,3,6,4378,1091.1975347846642,2182.3950695693284,0.75,26268,12.170668685606113,103.27547640109282,5.0,1.2452964321593287
20,Female,138411,PPC,Awareness,762.9459293700971,0.1555984816045159,0.0507618089119258,31,3.195307338967993,10.03978141782781,71,19,7,2,3673,23.842060292815535,95.36824117126214,0.35,7346,181.17905296533905,32.08018724601968,2.21875,0.49718497020318586
24,Female,39856,Referral,Awareness,5850.23936659402,0.2407208139931685,0.0412032954283791,0,5.413141855867466,8.14937344155397,57,9,4,2,3622,5850.23936659402,1170.047873318804,0.4,7244,6.81154837512655,44.11371447557049,57.0,1.3030559138049072
47,Female,78742,PPC,Consideration,5852.441717462738,0.2821511042963719,0.1396793780902324,32,7.638139149944999,10.792532767791895,75,1,6,0,4894,177.34671871099206,836.0631024946769,3.0,0,13.452256604022685,82.43486706073554,2.272727272727273,2.155109395926333
40,Female,149026,Social Media,Retention,5057.4053907521975,0.2707918691095644,0.1525301726650666,48,7.234767658098768,14.607301791406575,2,15,1,2,3392,103.21235491331015,2528.7026953760987,0.0625,6784,29.461063020462948,105.68043457255649,0.04081632653061224,1.9591162567099911
63,Female,75214,PPC,Awareness,4833.183789712617,0.179738069698232,0.0419293860603295,5,7.609872477304234,5.0859363726770015,55,14,0,6,231,805.5306316187695,4833.183789712617,0.0,1386,15.558779573101694,38.70332722375524,9.166666666666666,1.3677837897203657
69,Female,29257,Social Media,Conversion,8240.076064112662,0.2620882503722984,0.0175638786484154,3,8.227946976418515,4.445328701264436,26,15,0,9,992,2060.0190160281654,8240.076064112662,0.0,8928,3.550143181835827,36.57592884675516,6.5,2.1564482272055714
62,Male,37130,Social Media,Conversion,3504.641685772588,0.2749320213151706,0.1254359976640739,9,4.133311814034464,6.6904241149412575,59,17,8,1,4752,350.4641685772588,389.4046317525098,0.4444444444444444,4752,10.591498883268537,27.65360903518777,5.9,1.1363797717583697
64,Female,121081,Email,Consideration,9032.4376116925,0.0991120542143637,0.060266625243485,27,2.3777701939055547,1.7795313819769925,66,3,6,0,3421,322.5870575604464,1290.3482302417856,1.5,0,13.403646009939546,4.231316679184453,2.357142857142857,0.2356656883676654
69,Male,27734,Email,Consideration,4933.137712385676,0.1046368797728102,0.1443684981461915,13,5.5953446979122825,8.631396307180724,37,3,6,0,475,352.36697945611974,704.7339589122395,1.5,0,5.620840279828853,48.29563756296332,2.642857142857143,0.5854794104428785
25,Female,86457,PPC,Retention,7593.109549558731,0.1499146902575482,0.1061126450871409,49,2.345844590445151,2.9441461182353788,80,8,0,1,2129,151.8621909911746,7593.109549558731,0.0,2129,11.38474490469047,6.906509244942553,1.6,0.3516765651689298
35,Male,86851,Social Media,Consideration,5380.0601110482685,0.1780497385093533,0.054808934943811,1,1.8940711599406836,3.727710740439009,89,11,0,9,3458,2690.0300555241342,5380.0601110482685,0.0,31122,16.140128191781304,7.0605494060666585,44.5,0.3372388747455462
46,Male,89498,PPC,Consideration,9966.416993692335,0.1951872778335515,0.1819090599771606,2,1.562151155261775,14.678445437430156,26,1,0,1,4725,3322.1389978974453,9966.416993692335,0.0,4725,8.979056465344721,22.92995049752845,8.666666666666666,0.3049120315600835
65,Female,54505,Referral,Retention,9140.527170315325,0.2539187273431276,0.1497523142684901,43,3.4507926501316994,12.527765924129582,43,1,7,6,4052,207.73925387080283,1142.5658962894156,3.5,24312,5.962351692941468,43.23072257355672,0.9772727272727273,0.8762208780464597
64,Male,127596,Referral,Retention,3462.1035010393634,0.1522942184205971,0.1650512534995054,41,7.00895414208861,1.783942874346815,48,8,7,8,4455,82.43103573903247,432.76293762992043,0.7777777777777778,35640,36.84440847976541,12.50357379840257,1.1428571428571428,1.0674231930151916
61,Male,56790,PPC,Consideration,8036.131015082468,0.1466409211431305,0.1155797100565565,17,1.495749536835131,11.764889374862609,37,13,7,0,3498,446.4517230601371,1004.5163768853085,0.5,0,7.065954243302488,17.597327833367302,2.0555555555555554,0.21933808988091438
43,Female,96821,SEO,Conversion,7418.475569008951,0.2187848234807504,0.0575407350635576,22,7.595189010551097,7.808165363561605,17,12,0,7,520,322.54241604386743,7418.475569008951,0.0,3640,13.049574609345706,59.30449176188881,0.7391304347826086,1.661712086976357
30,Female,126507,Social Media,Awareness,3525.416346959096,0.2235023931676676,0.0149179732710222,6,6.852766367582195,2.7018068245573605,65,11,1,3,864,503.63090670844224,1762.708173479548,0.08333333333333333,2592,35.87409640642396,18.51485093903073,9.285714285714286,1.531609682973525
56,Female,111054,Social Media,Conversion,9939.912937078596,0.0286668374563555,0.0322332054085081,20,9.074742908370151,11.274909220605675,94,13,5,8,4791,473.3291874799331,1656.652156179766,0.35714285714285715,38328,11.17140857212217,102.31690249220858,4.476190476190476,0.2601441799124619
59,Female,89674,PPC,Consideration,2027.12810483842,0.0925552545363458,0.0794166561200083,29,5.2103560254864805,13.97589212941059,45,8,2,8,2643,67.57093682794734,675.7093682794733,0.2222222222222222,21144,44.215155732060765,72.81937376802355,1.5,0.4822458281638843
49,Male,59420,Referral,Consideration,3797.058587348535,0.1667058130464387,0.1532192827434206,19,4.018606840104816,9.19766646450545,57,5,4,7,4114,189.85292936742675,759.411717469707,0.6666666666666666,28798,15.644835021221127,36.961805367264276,2.85,0.6699251205936532
52,Female,87333,SEO,Awareness,9017.46237648156,0.2119878923654588,0.0507755411590963,32,9.85148112497059,12.662758218856546,46,11,1,5,3438,273.2564356509564,4508.73118824078,0.08333333333333333,17190,9.683801556654258,124.74692358313146,1.393939393939394,2.0883947203606144
55,Female,33213,Social Media,Conversion,8236.314310922271,0.1026122584807346,0.0218254683535713,48,6.064679085171974,13.185280900584091,94,15,6,9,1854,168.08804716167901,1176.616330131753,0.375,16686,4.032018051801327,79.96449730988984,1.9183673469387754,0.6223104178903717
